Url,Name,Price,Short description,Code,Category,Description,Additional Information ,Size,Technical specification,USP,Power,Image links
https://www.kutchina.com/product/ceella-excel/,Cella Excel Kitchen Chimney,,"Bring harmony to your kitchen with Cella Excel kitchen chimney by Kutchina. Perfected for the fast-paced metropolitan lifestyles, Cella Excel is the best choice for the Indian family. 60 cm body size makes it compatible with apartment kitchens. Push button for switch control makes the execution simple for everyone. 3rd generation dry-type auto clean technology, operating in two speeds make Cella Excel an excellent choice for Indian cooking. Smoke is eliminated in no time, with optimum levels of noise.",,"3rd Gen Kitchen Chimney, AUTOCLEAN KITCHEN CHIMNEY, Kitchen Chimney, KITCHEN HOOD & CHIMNEY, Push Button","['LAYOUT :  HOOD', 'BODY :  MS', 'SIZE :  60 Cm', 'Voltage (V) :  AC220-240V', 'Frequency (Hz) :  50Hz', 'Rated Motor Power (W) :  1 X 140W full sealed, aluminum wire', 'Illumination type :  LED Lamp', 'Illumination Power :  2x Max. 1.5W', 'Auto Clean type :  DRY, 3rd Generation', 'Total Power ( W ) :  193W', 'SUCTION ( m3/h ) :  1100±50m³/Hr', 'Noise Level ( dBA) :  58 dB', 'Speeds :  2', 'Switch Control :  push button', 'Filter Type :  Filter Less', 'Outlet Diameter (mm) :  150mm', 'Unit Dimension(mm) :  L595 x W403 x H483mm']","['Suction Capacity : 1100', 'Size : 60 cm']",[],[],[],[],['https://www.kutchina.com/wp-content/uploads/2015/10/CEELLA-EXCEL.jpg']
https://www.kutchina.com/product/curvy-dlx/,CURVY DLX 60 Hood Kitchen Chimney,,"Crafted with elegance and passion, Kutchina Curvy DLX is your ideal kitchen appliance. It is one of our most adored kitchen chimneys that is loaded with amazing features. Ideal for the kitchens where the cooktops are fitted against the wall, the 60 cm kitchen chimney has a hood layout. The chimney comes with a touch control switch panel, which makes it very easy to use and clean. With two-speed control, you can easily adjust the speed as per your cooking. The power-saving LED lamp is designed in such a way that it efficiently illuminates the hob area. Made with metal and alloy, the 100% copper winding motors are sturdy enough to enhance the durability of the appliance. The high suction capacity of 1200±50m³/Hr lends you solace by maintaining a healthy atmosphere when cooking. Besides, the i-Autoclean intelligent technology of the chimney is ideal for those with time constraints. Backed by artificial intelligence, the sensors set self-cleaning schedules as per your cooking patterns and clean chimney. Apart from these, the chimney comes with a lifetime warranty on the motor.",,"Kitchen Chimney, KITCHEN HOOD & CHIMNEY","['Suction capacity: Kutchina Curvy DLX chimney effectively draws out cooking fumes, grease, oil particles and odour from the kitchen. With a high suction power of 1200±50m³/Hr, the chimney will never disappoint you with its powerful performance and effectiveness. It leaves your kitchen spotlessly clean.', 'Size: Ideal for your compact kitchen, the 60 cm kitchen chimney effectively fits in your kitchen space without taking up a lot of room. It is apt for two to three-burner gas stoves.', 'Layout: The hood design of the kitchen chimney is apt for kitchens where the gas stove-tops are placed against the wall. The chimney is fixed on the wall, which gives a classy look to your kitchen.\xa0', 'i-Auto-clean technology: Equipped with i-Autoclean technology, the chimney allows touch-free cleaning. It has in-built sensors that detect the cooking patterns and automatically schedule the cleaning duration and type. Moreover, the advanced filterless technology helps prevent oil to get clogged on the inner parts of the kitchen chimney. The chimney has zero maintenance cost and is durable in nature.\xa0', 'Illumination type: Highly energy efficient, the LED lights of the chimney effectively brighten the countertop of the kitchen.\xa0', 'Speed control: You can control the speed of the chimney as per your cooking requirements as it comes with two-speed control options.\xa0', 'Switch control: The stylish touch control panel provides easy access to the chimney’s features. Not just it makes an attractive addition to the chimney but also it lends you the comfort of easy cleaning', 'Low noise level: With a noise level of 56dB, the chimney helps maintain a calm and composed environment in the kitchen. The efficient motor ensures low noise levels, although the suction power is high.\xa0', 'Aesthetics: The black toughened glass of the kitchen chimney accentuates the style of your kitchen. The timeless look of the model makes your kitchen look aesthetically pleasing. It goes well with both traditional and modular kitchens. It is a perfect blend of functionality and aesthetics.', 'Warranty: This efficient kitchen chimney comes with a lifetime warranty on the motor.']","['Suction Capacity : 1200', 'Size : 60 cm', 'Product Category : Kitchen Chimney']","['LAYOUT: :  HOOD (2 ft)', 'BODY: :  MS', 'SIZE: :  60 Cm', 'Unit Dimension(mm): :  L600 X W500 X H620mm']","['Illumination type: :  LED Lamp', 'Illumination Power: :  2 X max 2W', 'Auto Clean type: :  Intlligent Auto Clean', 'Autoclean Power(W): :  74 W', 'Total Power(W): :  328 W', 'SUCTION(m3/h): :  1200±50m³/Hr', 'Noise Level(dBA): :  56 dB', 'Speed Control: :  2', 'Switch Control: :  Touch Control', 'Outlet Diameter(mm): :  150mm']","['Touch Free Cleaning', 'Filter Less for great suction', '100% Copper Winding', 'Motor: Lifetime Warranty', 'Auto Clean type: INTELLIGENT AUTO CLEAN']","['Voltage(V): :  AC220-240V', 'Rated Motor Power(W): :  1 X 250W']",['https://www.kutchina.com/wp-content/uploads/2020/06/Chimney_Curvy-Dlx-75.jpg']
https://www.kutchina.com/product/curvy-dlx-75/,CURVY DLX 75 Hood Kitchen Chimney,,"The Curvy DLX 75 kitchen chimney from the house of Kutchina comes with a 100% copper winding motor that is made of alloy and metal, which enhances the longevity of the appliance. Its suction capacity of 1200±50m³/Hr ensures that it effectively removes cooking fumes and smell from the kitchen, keeping it fresh and clean. The advanced iAutoclean feature of the chimney eliminates the task of manually cleaning the appliance. It sets its cleaning schedules on the basis of your cooking frequency and you don’t even have to lift a finger. The trendy touch control feature adds to elegance to the appliance. The control panel is not just easy to operate but also easy to clean. Besides being highly functional, the black colour of the appliance is just perfect to enhance the decor of your kitchen. Also, the operational noise level of the appliance is just 56dB, which lends you a peaceful cooking environment. The appliance comes with a lifetime warranty on the motor.",,"Kitchen Chimney, KITCHEN HOOD & CHIMNEY","['Suction capacity: The suction capacity of Kutchina Curvy DLX 75 kitchen chimney is 1200±50m³/Hr, which is powerful enough to make your kitchen oil and smoke-free. The model is crafted meticulously to deliver high-end performance, thereby keeping the kitchen fresh.', 'Size: The kitchen chimney comes with a size of 60 cm, which is the perfect choice for those who have two to three-burner gas stoves. It fits easily in your compact kitchen space, keeping it healthy and smoke-free.', 'Layout: The hood design of the appliance makes it apt for kitchens where the stove-tops are fitted adjacent to the kitchen wall. This chimney is fitted on the wall, which in turn enhances the aesthetics of your kitchen.\xa0', 'i-Auto-clean technology: Equipped with in-built sensors, the kitchen chimney detects the cooking patterns automatically and sets the cleaning schedules all by itself. The advanced feature promotes touch-free cleaning and eliminates the need for manually doing the task. The filterless technology also prevents oil-clogged inner parts, which in turn increases the durability of the appliance.', 'Illumination type: The energy-efficient LED lights of the chimney offer sufficient light to illuminate the hob area for better visual and cooking experience.\xa0', 'Speed control: The kitchen chimney has two-speed control options that let you operate the options of the device effectively while cooking. Adjust or control the speed of the chimney as per your cooking requirements.\xa0', 'Switch control: The chimney is equipped with trendy touch sensor control for easy operation of all the features of the appliance. It also lets you enjoy a trouble-free cleaning session of the panel.\xa0', 'Low noise level: With a noise level of 56dB, the chimney helps create a calm and peaceful environment in your kitchen.\xa0', 'Aesthetics: The futuristic design and cutting edge technology of the kitchen chimney makes it a classy appliance, which suits every kitchen decor, be it traditional or modular. The black coloured model elevates the style quotient of your kitchen.\xa0\xa0', 'Warranty: This amazingly designed kitchen chimney comes with a lifetime warranty on the motor.\xa0\xa0']","['Suction Capacity : 1300', 'Size : 75 cm']","['LAYOUT: :  HOOD (2.5 ft)', 'BODY: :  MS', 'SIZE: :  60 Cm', 'Unit Dimension(mm): :  L750 X W500 X H620mm']","['Illumination type: :  LED Lamp', 'Illumination Power: :  2 X max 2W', 'Auto Clean type: :  Intlligent Auto Clean', 'Autoclean Power(W): :  74 W', 'Total Power(W): :  328 W', 'SUCTION(m3/h): :  1200±50m³/Hr', 'Noise Level(dBA): :  56 dB', 'Speed Control: :  2', 'Switch Control: :  Touch Control', 'Outlet Diameter(mm): :  150mm']","['Touch Free Cleaning', 'Filter Less for great suction', '100% Copper Winding', 'Motor: Lifetime Warranty', 'Auto Clean type: INTELLIGENT AUTO CLEAN']","['Voltage(V): :  AC220-240V', 'Rated Motor Power(W): :  1 X 250W']",['https://www.kutchina.com/wp-content/uploads/2019/08/CURVY-DLX-75-600x432_.jpg']
https://www.kutchina.com/product/dezire-60/,DEZIRE 60 Hood Kitchen Chimney,,"Do you wish to have an odour-free, clean, and healthy kitchen? If yes, then bring home the Kutchina Dezire 60 kitchen chimney. The appliance is infused with so many advanced features and technologies to deliver unparalleled and prolonged services to the customers. The 60 cm chimney is backed with filter-less technology that has a suction capacity of 1200±50m³/Hr. The model comes with touch control panel which makes it easy-to-operate. The wave sensor technology of the model is a result of some extensive research by Kutchina, which makes it an easy-to-operate appliance. You can change the speed by just waving your hands. Designed with top-quality materials, the chimney accentuates the aesthetics of your kitchen. It comes with an LED lamp that consumes very less power to run successfully. It efficiently illuminates the cooking area. The kitchen chimney comes with 100% copper winding motor for providing better and long-lasting services. Besides, the auto-clean technology eliminates your task of manually cleaning the device. It collects the oil and residues in an oil collector, which can be emptied once in a while. The product comes with a lifetime warranty on the motor.",,"Kitchen Chimney, KITCHEN HOOD & CHIMNEY, Large Appliances","['Suction capacity: The chimney comes with the suction capacity of 1200±50m³/Hr which removes smoke, oil particles, grease and smell from the kitchen.\xa0', 'Size: The 60 cm Kutchina kitchen chimney fits easily into your compact kitchen, without taking up too much space. It is ideal for the gas stoves with two to three burners, which allows effective suction.\xa0\xa0', 'Auto-clean technology: The filterless technology and 3rd generation dry auto-clean technology are the USPs of the model. You don’t have to worry about the cleaning part. The filterless technology prevents the residues and oil from getting stuck inside the chimney, which in a way enhances the durability of the product. Moreover, it comes with a top-quality oil collector that collects the oil. You can empty it from time to time.\xa0', 'Illumination type: The LED lamps attached to this model provide sufficient lighting to illuminate your cooktop area and besides, they are energy efficient.\xa0', 'Speed control: The kitchen chimney is set with a two-speed option which lets you operate the options simply by wave sensor technology. Control the speed as per your cooking demands.\xa0', 'Switch control: The chimney is equipped with wave sensor technology. The technology enables you to adjust the speed settings by waving your hands. This feature is helpful when your hands are busy while cooking or dirty.\xa0', 'Low noise level: The maximum operating noise level of this impressive kitchen appliance is 58 dB, which makes less noise, thereby creating a peaceful cooking environment.\xa0', 'Aesthetics: Loaded with top-notch features, the kitchen chimney is a result of some extensive research by Kutchina. Made of top-quality black glass, the chimney is sturdy and robust. It elevates the style quotient of your kitchen.', 'Warranty: This meticulously designed kitchen appliance comes with a lifetime warranty on the motor.\xa0']","['Suction Capacity : 1200', 'Size : 60 cm']","['SIZE: :  60 Cm', 'Unit Dimension(mm): :  L600 X W500 X H570mm']","['Illumination type: :  LED Lamp', 'Illumination Power: :  1 X max 3W', 'Auto Clean type: :  DRY, 3rd Generation', 'Total Power(W): :  298 W', 'Suction (m3/h): :  1200±50m³/Hr', 'Noise Level(dBA): :  58 dB', 'Speed Control: :  2', 'Switch Control: :  Wave Sensor Technology', 'Outlet Diameter(mm): :  150mm']","['Filter Less for great suction', '100% Copper Winding', 'Motor: Lifetime Warranty', 'Auto Clean type: DRY, 3rd Generation']","['Voltage(V): :  AC220-240V', 'Rated Motor Power(W): :  2 X 215W']",['https://www.kutchina.com/wp-content/uploads/2020/07/dezire60.png']
https://www.kutchina.com/product/dezire-75/,Dezire 75 Hood Kitchen Chimney,,,,"Kitchen Chimney, KITCHEN HOOD & CHIMNEY, Large Appliances","['Finish  :  Black', 'Size  :  75 cm', 'Suction (M3/Hr) :  1250±50 M³/hr', 'Auto Clean Type :  DRY, 3rd Generation', 'Switch Control  :  Touch with Wave sensor', 'Illumination Type  : LED', 'Voltage (V) / Frequency (Hz) : AC 220- 240V / 50Hz', 'Noise Level (dBA) : 56 dB', 'Total Power  :  298 W', 'Duct Diameter (mm) : 150 mm', 'Product Dimension (L X W X H)(mm) : 750 X 500 X 570 mm']","['Suction Capacity : 1200', 'Size : 75 cm']",[],"['Finish  :  Black', 'Size  :  75 cm', 'Suction (M3/Hr) :  1250±50 M³/hr', 'Auto Clean Type :  DRY, 3rd Generation', 'Switch Control  :  Touch with Wave sensor', 'Illumination Type  : LED', 'Voltage (V) / Frequency (Hz) : AC 220- 240V / 50Hz', 'Noise Level (dBA) : 56 dB', 'Total Power  :  298 W', 'Duct Diameter (mm) : 150 mm', 'Product Dimension (L X W X H)(mm) : 750 X 500 X 570 mm']",[],[],"['https://www.kutchina.com/wp-content/uploads/2021/01/IMG_0011.jpg', 'https://www.kutchina.com/wp-content/uploads/2021/01/IMG_0052.jpg', 'https://www.kutchina.com/wp-content/uploads/2021/01/IMG_0059.jpg', 'https://www.kutchina.com/wp-content/uploads/2021/01/IMG_0068.jpg']"
https://www.kutchina.com/product/dezire-90/,DEZIRE 90 Hood Kitchen Chimney,,"Packed with high-end features, Kutchina Dezire 90 chimney delivers superior performance. This elegantly designed 90 cm chimney has a powerful motor with suction capabilities of 1200±50m³/Hr. The chimney helps you cook in a clean and smoke-free kitchen. Equipped with 3rd generation auto clean technology, this filterless chimney doesn’t need manual cleaning. It comes with a drip tray that collects all the oil particles and residue. This tray can be emptied as and when required. It can be washed easily and placed back. This advanced chimney comes with wave sensor technology, which enables you to control the speed just by waving your hands. This innovative feature, a result of extensive research by Kutchina, lets you operate the appliance very easily, especially when your hands are dirty while cooking. This amazingly designed appliance comes with a lifetime warranty on the copper winding motor.",,"Kitchen Chimney, KITCHEN HOOD & CHIMNEY, Large Appliances","['Suction capacity: The suction power of Kutchina Dezire 90 is 1200±50m³/Hr, which helps to get rid of smoke and oil particles efficiently from your kitchen. The 100% copper winding motor enhances the longevity and allows the appliance to deliver high-end performance.\xa0', 'Size: The 90 cm model is apt for medium to large-sized kitchens. It is suitable enough to cover a total cooking area of three to four burners gas stove.\xa0', 'Auto-clean technology: The chimney comes with 3rd generation dry auto-clean technology along with a separate oil collector. The oily and sticky particles, emitted from your cooking, get collected into the oil collector, which should be emptied once in a while. You can clean the oil collector cup using soap and water and put it back. It also helps keep the appliance fresh and clean, without any sticky residue.', 'Illumination type: The energy-efficient LED lamps are fitted inside the appliance to give the perfect amount of light while cooking.\xa0', 'Speed control: With two-speed control options, the device lets you control the speed easily while cooking. You can adjust the suction speed as per your cooking requirements.', 'Switch control: The wave sensor technology enables the appliance to be switched on or operated with just the wave of a hand. This innovative feature allows you to operate the appliance very easily, especially when your hands are greasy from the cooking.', 'Low noise level: With a maximum noise level of 58 dB, this advanced kitchen appliance ensures a peaceful cooking environment.', 'Aesthetics: The classy black model enhances the aesthetics of your kitchen. The amazingly designed switch control panel with wave sensor technology, LED lights, and other supreme features make this model a must-have kitchen appliance. Being a low-maintenance kitchen appliance, it also ensures durability and reliability.', 'Warranty: The product comes with a lifetime warranty on the motor.\xa0']","['Suction Capacity : 1200', 'Size : 90 cm']","['SIZE: :  90 Cm', 'Unit Dimension(mm): :  L900 X W500 X H570mm']","['Illumination type: :  LED Lamp', 'Illumination Power: :  1 X max 3W', 'Auto Clean type: :  DRY, 3rd Generation', 'Total Power(W): :  298 W', 'Suction (m3/h): :  1200±50m³/Hr', 'Noise Level(dBA): :  58 dB', 'Speed Control: :  2', 'Switch Control: :  Wave Sensor Technology', 'Outlet Diameter(mm): :  150mm']","['Filter Less for great suction', '100% Copper Winding', 'Motor: Lifetime Warranty', 'Auto Clean type: DRY, 3rd Generation']","['Voltage(V): :  AC220-240V', 'Rated Motor Power(W): :  1 X 215W']",['https://www.kutchina.com/wp-content/uploads/2020/07/dezire90.png']
https://www.kutchina.com/product/eiffel-dlx/,EIFFEL DLX Hood Kitchen Chimney,,"The 90 cm Eiffel DLX chimney by Kutchina comes with a robust motor that has the suction capacity of 1600±50m³/Hr.  Packed with multiple features, this must-have kitchen appliance enhances the look and style of your kitchen. The filterless appliance is equipped with i-Autoclean technology that ensures touch-free cleaning. The in-built sensors, backed by AI, sense the cooking patterns based on which the chimney sets its cleaning schedules automatically. It comes with energy-efficient LED lamps and a touch control panel that elevate the look of the appliance. The two-speed control panel lets adjust the suction speed as per your cooking demands. Besides, the meticulously designed kitchen appliance comes with a lifetime warranty on the motor.",,"Kitchen Chimney, KITCHEN HOOD & CHIMNEY","['Suction capacity: Eiffel DLX kitchen chimney from the house of Kutchina is a must-have kitchen appliance. Loaded with supreme features and 100% copper winding motor, the appliance comes with a suction capacity of 1600±50m³/Hr that draws away cooking fumes and smell from your kitchen space. It ensures that your kitchen is supplied with fresh air.', 'Size: The 90 cm size of the appliance is ideal for medium to large-sized kitchens. It provides extensive coverage to three to four-burner gas oven and delivers superior performance.', 'Layout: The hood design of the kitchen chimney fits perfectly on the wall of your kitchen. It is ideal for those kitchens where the stovetops are placed right against the kitchen wall.\xa0', 'i-Auto-clean technology: Backed by Artificial Intelligence, the kitchen chimney is equipped with iAutoclean technology. The best part is it eliminates the need for manually cleaning the kitchen chimney. It has in-built sensors that sense the cooking pattern and style and automatically set the cleaning schedules. Besides, filterless technology ensures that oil and grease do not clog the internal components of the chimney.\xa0', 'Illumination type: The chimney has LED lamps that perfectly illuminates the cooking area.\xa0', 'Speed control: Equipped with two-speed options, the suction speed can be adjusted very easily while cooking.\xa0', 'Switch control: The trendy and stylish switch control panel is very easy to operate as well as clean. With just a touch, you can operate the model while cooking.', 'Low noise level: 60 dB is the maximum operational noise level of this efficient kitchen chimney. It maintains a very calm and composed environment in your kitchen.', 'Aesthetics: The model looks elegant and classy with its grey colour and matte finish appearance that is just perfect to enhance the decor of your kitchen. The appliance is crafted meticulously to make your kitchen look aesthetically pleasing.', 'Warranty: Infused with advanced features, this appliance comes with a lifetime warranty on the motor.\xa0']","['Suction Capacity : 1600', 'Size : 90 cm']","['LAYOUT:  : HOOD (3 ft)', 'BODY: :  SS', 'SIZE: :  90 Cm', 'Unit Dimension(mm): :  L900 X W500 X H600mm']","['Illumination type: :  LED Lamp', 'Illumination Power: :  2 X max 2W', 'Auto Clean type: :  Intelligent Auto Clean', 'Autoclean Power(W): :  100 W', 'Total Power(W): :  304 W', 'SUCTION(m3/h): :  1600±50m³/Hr', 'Noise Level(dBA): :  60 dB', 'Speed Control: :  2', 'Switch Control: :  Touch Control', 'Outlet Diameter(mm): :  160mm']","['Touch Free Cleaning', 'Filter Less for great suction', '100% Copper Winding', 'Motor: Lifetime Warranty', 'Auto Clean type: INTELLIGENT AUTO CLEAN']","['Voltage(V): :  AC220-240V', 'Rated Motor Power(W): :  1 X 200W']",['https://www.kutchina.com/wp-content/uploads/2019/08/Eiffel-DLX-600x600_.jpg']
https://www.kutchina.com/product/elite-dlx/,ELITE DLX Hood Kitchen Chimney,,"The Elite DLX kitchen chimney by Kutchina helps you get rid of toxic fumes and poisonous smoke from your kitchen. This ideal kitchen companion enhances your cooking experience with its innovative features. The 90 cm chimney comes with a suction capacity of 1500±50m³/Hr that effectively draws away the cooking fumes and smell from the kitchen. Ideal for medium to large-sized kitchens, this chimney is apt for cooktops with three to four burners. Equipped with two-speed options, the touch control switch panel makes the device easy to operate while cooking. Besides, the energy-efficient LED lamps provide sufficient lighting in your cooktop area. The maximum noise level of this appliance is 56 dB, which creates a calm cooking environment. Suits every kitchen decor, this classy kitchen appliance comes with a lifetime warranty on the motor.",FGCH01RT0013,"Kitchen Chimney, KITCHEN HOOD & CHIMNEY, Large Appliances","['Suction capacity: The Kutchina Elite DLX chimney comes with a powerful motor for efficient suction. The suction capacity of the model is 1500±50m³/Hr that effectively eliminates the toxic fumes and gas from the kitchen while keeping it fresh and clean.\xa0', 'Size: Ideal for medium to large-sized kitchens, the 90 cm kitchen chimney model is apt for three to four-burner cooktops. It is suitable enough to cover the cooking area efficiently.', 'Layout: If your gas oven is placed adjacent to the kitchen wall, then this chimney is apt. The appliance has a hood layout. The appliance is fitted up against the wall just above your stovetop.', 'i-Autoclean technology: This filterless kitchen chimney is your ideal kitchen partner. With no filters, the chimney ensures no cleaning hassles that makes it low maintenance. Besides, the chimney is equipped with i-Autoclean technology. Backed by artificial intelligence, the in-built sensors set the cleaning schedules on the basis of your cooking pattern, thereby allowing touch-free cleaning.\xa0', 'Illumination type: The chimney has energy-efficient LED lamps that effectively illuminate the cooktop area for better cooking experience.\xa0', 'Speed control: The two-speed control options let you adjust the suction speed as per your cooking demands.\xa0', 'Switch control: The stylish touch control panel enables ease of operation with just a touch and makes the chimney an effortless product to use. Besides, you can also clean the panel very easily.', 'Low noise level: The specially crafted kitchen chimney comes with a lesser noise level of 56 dB that ensures a peaceful cooking environment.', 'Aesthetics: The futuristic design of the kitchen chimney, the silver-coloured body, and toughened glass make this appliance a must-have. Besides being highly functional, the model adds to the style of your kitchen space.\xa0', 'Warranty: The appliance has a lifetime warranty on the 100% copper winding motor.\xa0']","['Suction Capacity : 1500', 'Size : 90 cm']","['LAYOUT: :  HOOD (3 ft)', 'BODY: :  MS', 'SIZE: :  90 Cm', 'Unit Dimension(mm): :  L900 X W500 X H550mm']","['Illumination type: :  LED Lamp', 'Illumination Power: :  2 X max 2W', 'Auto Clean type: :  Intelligent Auto Clean', 'Autoclean Power(W): :  80 W', 'Total Power(W): :  284 W', 'SUCTION(m3/h): :  1500±50m³/Hr', 'Noise Level(dBA): :  56 dB', 'Speed Control: :  2', 'Switch Control: :  Touch Control', 'Outlet Diameter(mm): :  160mm']","['Touch Free Cleaning', 'Filter Less for great suction', '100% Copper Winding', 'Motor: Lifetime Warranty', 'Auto Clean type: INTELLIGENT AUTO CLEAN']","['Voltage(V): :  AC220-240V', 'Rated Motor Power(W): :  1 X 200W']",['https://www.kutchina.com/wp-content/uploads/2020/06/Chimeny_ELITE-DLX-600x600_.jpg']
https://www.kutchina.com/product/energia-60/,ENERGIA 60 Hood Kitchen Chimney,,,,"Kitchen Chimney, KITCHEN HOOD & CHIMNEY",[],[],['SIZE & DIMENSION'],"['BODY :-  :  MS', 'SIZE :-  : 60 Cm', 'Voltage (V) :-  :  AC220-240V', 'Frequency (Hz) :-  : 50Hz', 'Rated Motor Power (W) :-  : 1 X 140W', 'Illumination type :-  : LED Lamp', 'Illumination Power :-  : 2x Max. 1.5W', 'Auto Clean type :-  : DRY, 3rd Generation', 'SUCTION ( m3/h ) :-  : 1100±50m³/Hr', 'Switch Control :-  : push button', 'Outlet Diameter (mm) :-  : 150mm', 'Unit Dimension(mm) :-  : L595 x W403 x H483mm', 'Key Features :-  :  Filter less chimney, MS body with glass, Suction 1100±50 M³/hr, DRY, 3rd Generation Auto Clean with LED lamp, Push Button Switch']",['Product USP'],['Power Consumption'],['https://www.kutchina.com/wp-content/uploads/2021/06/ENERGIA.jpg']
https://www.kutchina.com/product/fascino-60/,Fascino 60 Kitchen Chimney,,"Presenting Fascino 60 Kitchen Chimney for modular kitchens. Powered by auto clean technology, Fascino 60 comes with fascinating features. 180 W fully sealed rated motor comes with long lasting warranty. This 3rd generation chimney works in three different speeds. Make your life at kitchen comfortable with Fascino 60 that features touch control with wave sensors. The absence of filters make maintenance easier.",,"3rd Gen Kitchen Chimney, AUTOCLEAN KITCHEN CHIMNEY, Kitchen Chimney, KITCHEN HOOD & CHIMNEY, Wave Sensors","['LAYOUT :  HOOD', 'BODY :  MS', 'SIZE :  60 Cm', 'Voltage (V) :  AC220-240V', 'Frequency (Hz) :  50Hz', 'Rated Motor Power (W) :  1 X 180W full sealed, aluminum wire', 'Illumination type :  LED Lamp', 'Illumination Power :  2x Max. 1.5W', 'Auto Clean type :  DRY, 3rd Generation', 'SUCTION ( m3/h ) :  1200±50m³/Hr', 'Speeds :  3', 'Switch Control :  Touch control with wave sensor', 'Filter Type :  Filter Less', 'Unit Dimension(mm) :  L596 x W381 x H497mm']","['Suction Capacity : 1200', 'Size : 60 cm']",[],[],[],[],['https://www.kutchina.com/wp-content/uploads/2015/10/FASCINO-60.jpg']
https://www.kutchina.com/product/fascino-90/,Fascino 90 Kitchen Chimney,,"Fascino 90 Kitchen Chimney is the best premium chimney for the Indian kitchens. Get ready to be fascinated with the features of Fascino 90. The 90 cm long body comes with elegant design, bringing superior aesthetic quality to your kitchen. This 3rd generation chimney functions in 3 different speeds and has suction power of 1200±50 cubic meters per hour, making it the most suitable chimney for Indian cooking, where lot of odour and smoke is generated. The fully sealed 180W motor with aluminum winding comes with long lasting warranty, making Fascino 90 perfect for long term use.",,"3rd Gen Kitchen Chimney, AUTOCLEAN KITCHEN CHIMNEY, Kitchen Chimney, KITCHEN HOOD & CHIMNEY, Wave Sensors","['LAYOUT :  HOOD', 'BODY :  MS', 'SIZE :  90 Cm', 'Voltage (V) :  AC220-240V', 'Frequency (Hz) :  50Hz', 'Rated Motor Power (W) :  1 X 180W full sealed, aluminum wire', 'Illumination type :  LED Lamp', 'Illumination Power :  2x Max. 1.5W', 'Auto Clean type :  DRY, 3rd Generation', 'SUCTION ( m3/h ) :  1200±50m³/Hr', 'Speeds :  3', 'Switch Control :  Touch control with wave sensor', 'Filter Type :  Filter Less', 'Unit Dimension(mm) :  L895 x W457 x H511mm']","['Suction Capacity : 1200', 'Size : 90 cm']",[],[],[],[],['https://www.kutchina.com/wp-content/uploads/2015/10/FASCINO-90.jpg']
https://www.kutchina.com/product/fieona-excel/,FIEONA EXCEL Hood Kitchen Chimney,,"The filterless Fieona Excel SS from the house of Kutchina is a perfect blend of performance, aesthetics, and technology. It comes with a great suction capacity of 1200±50m³/Hr helps you get rid of harmful fumes. The amazingly designed chimney ensures that your kitchen is clean and smoke-free. Equipped with 3rd generation dry auto clean technology, the ideal kitchen appliance comes with a drip tray. The drip tray can be emptied and cleaned once in a while.  The chimney also comes with LED lamps which are conveniently placed to illuminate the hob area. The classy kitchen chimney looks timeless in its black toughened glass and elegant design. It comes with a lifetime warranty on the motor.",,"Kitchen Chimney, KITCHEN HOOD & CHIMNEY","['Suction capacity: The filterless Fieona Excel SS by Kutchina comes with a powerful suction capacity of 1200±50m³/Hr. The powerful 100% copper winding motor ensures a clean and smoke-free kitchen.\xa0', 'Size: Apt for small to medium-sized kitchens, the chimney is ideal for two to three-burner gas ovens. It effectively removes the toxic fumes from the kitchen, thereby keeping it fresh and spotlessly clean.', 'Layout: The hood layout of the chimney is fitted against the wall. It is ideal for those kitchens where the stovetops are adjacent to the kitchen walls.', 'Auto-clean technology: The chimney is equipped with 3rd generation auto-clean technology. This means you don’t have to get your hands dirty while cleaning the appliance. It has an oil collector that accumulates the oil and sticky particles. All you need to do is clean the oil collector once full.\xa0', 'Illumination type: The LED lamps illuminate the cooktop area efficiently without consuming more power.', 'Speed control: Adjust the suction speed as per your cooking requirements. It has two-speed control options that can be controlled while cooking.', 'Switch control: The chimney comes with a meticulously designed push-button switch control that lets you operate the kitchen appliance without any fuss.\xa0', 'Low noise level: The best part of the kitchen chimney is that the noise level is 58 dB, which offers a very calm environment in the kitchen and lets you cook without any disturbance.\xa0', 'Aesthetics: The elegantly designed kitchen appliance comes in black coloured toughened glass, with beautiful designs on the body. The easy to operate push control switch panel enhances the aesthetics of the chimney. The chimney elevates the aesthetic appeal of your kitchen.\xa0', 'Warranty: The highly functional kitchen chimney comes with a lifetime warranty on the copper winding motor.\xa0\xa0']","['Suction Capacity : 1200', 'Size : 60 cm']","['LAYOUT: :  HOOD (2 ft)', 'BODY: :  SS', 'SIZE: :  60 Cm', 'Unit Dimension(mm): :  L600 X W500 X H610mm']","['Illumination type: :  LED Lamp', 'Illumination Power: :  2 X max 1.5W', 'Auto Clean type: :  DRY, 3rd Generation', 'Autoclean Power(W): :  75 W', 'Total Power(W): :  328 W', 'SUCTION(m3/h): :  1200±50m³/Hr', 'Noise Level(dBA): :  58 dB', 'Speed Control: :  2', 'Switch Control: :  Push Button', 'Outlet Diameter(mm): :  150mm']","['Filter Less for great suction', '100% Copper Winding', 'Motor: Lifetime Warranty', 'Auto Clean type: DRY, 3rd Generation']","['Voltage(V): :  AC220-240V', 'Rated Motor Power(W): :  1 X 250W']",['https://www.kutchina.com/wp-content/uploads/2020/06/Chimeny_Fieona.jpg']
