Url,Name,Price,Short description,Code,Category,Description,Additional Information ,Size,Technical specification,USP,Power,Image links
https://www.kutchina.com/product/mabela-3bt-78-luxz/,MABELA 3BT 78 LUXZ Kitchen Hobs,,"The Mabela 3BT 78 LUXZ hob top by Kutchina is a clear choice for Indian households because of its efficiency and style quotient. The built-in hob is integrated at the same height as the kitchen counter, giving it an organised look. The gas pipes and wires remain concealed. Cooking delicious meals is now easy with this highly-effective three-burner hob. The metallic knobs are ergonomically designed for easy operation. The meticulously designed appliance allows you to cook three dishes at the same time, thereby saving you effort and time. The black metallic finish and 8 mm thick glass add a splash of sophistication to the appliance. The elegantly designed is easy to maintain and clean. The highly efficient brass burners ensure even distribution of flame. It comes with a pulse ignition feature and in-built safety feature.",FGHB01RT0014,"Kitchen Hobs, Large Appliances","['Number of burners: The Mabela 3BT 78 LUXZ built-in hob top by Kutchina is a perfect choice for medium-sized families. The three burners allow you to cook three delicious meals at the same time, thereby saving your effort and valuable time.', 'Material of the burners: Made of brass, the durable burners ensure even distribution of heat and flame.', 'Auto ignition: With this innovative feature, you don’t have to waste your valuable time looking for a matchbox or gas lighter. Simply turn the knob to ignite the gas in the burner. You can adjust the flame by doing the same.', 'Gas connection: Supports LPG and NG.', 'Built-in safety measures: The built-in safety measures of the hob top enhances your culinary experience. The hob has a flame failure device, which cuts off the gas supply if the flame extinguishes while cooking. It prevents gas leakage and keeps your family safe. ', 'Heat-resistant glass top: Made from high-quality glass, the 8 mm thick tempered glass of the hob top looks aesthetically pleasing. It is scratch and heat resistant. It can withstand high temperatures. ', 'Pan support: The burners of this gas hob comes with strong and sturdy pan supports so that the cookware doesn’t wobble while cooking. It ensures stability and efficiency. ', 'Easy to maintain: The sleek design of the Kutchina hob top makes it easy for you to clean and maintain the appliance. All you have to do is to wipe off the spills and splatters on the go and your appliance will shine like it’s new always. For thorough cleaning, you can pour some cleaning agent and wipe it off with a damp microfibre cloth. The glass top ensures easy maintenance and cleaning. Besides, the metallic knobs are also designed ergonomically for easy cleaning. ']",[],"['BURNER SIZE : 135mm X 1, 100mm X 1, 68mm X 1', 'PRODUCT DIMENSION (WxDxH)(mm) : 780 X 450 X 130mm', 'CUT SIZE (WxD)(mm) : 685 X 405mm']","['BURNER POWER (135mm)(KW): 3.5 KW', 'BURNER POWER (100mm) (KW): 2.5 KW', 'BURNER POWER (68mm) (KW): 1.5 KW', 'IGNITION (BATTERY 1.5V): Pulse Ignition', 'GAS TYPE: LPG 2800 Pa', 'FLAME FAILURE DEVICE: YES', 'GLASS: 8mm Tempered Glass', 'BOTTOM: Black Powder Coating', 'PAN SUPPORT TYPE: Cast Iron (Matte finish)', 'DRIP TRAY: Square (Scratch proof)', 'KNOB: Metalic', 'GAS INLET: Rear']","['Aesthetic Designs', 'Brass Barner & Metallic Knobs', 'Built In Safety measures', 'Flexible use for both NG and LPG', 'CE Certification']",[],['https://www.kutchina.com/wp-content/uploads/2020/06/HOBS_MABELA-3BT-78-LUXZ-600x600-1.jpg']
https://www.kutchina.com/product/mabela-4bd-80-luxz/,MABELA 4BD 80 LUXZ Kitchen Hobs,,"The Mabela 4BD 80 LUXZ built-in hob top by Kutchina comes with essential features that provide you with a great cooking experience. The electrical wires and gas pipes are concealed, which gives a neat look to your kitchen space. Apt for medium to large-sized families, this hob top has four brass burners. It is designed especially for Indian kitchens. The auto-ignition feature of this hob top eliminates the need for using a gas lighter or matchbox. When turning the knob, it triggers an electric spark to ignite the gas in the burner. The elegantly designed hob top lets you cook four dishes simultaneously. The smooth glass top is easy to maintain and clean. The black finish of the appliance looks elegant, thereby enhancing the style of your kitchen. It comes with cast iron pan support to provide maximum stability to cookware.",FGHB01RT0015,"Kitchen Hobs, Large Appliances","['Number of burners: Kutchina’s Mabela 4BD 80 LUXZ built-in gas hob has four high-quality burners. It saves you time by letting you cook four meals at the same time. It is ideal for large-sized families. ', 'Material of the burners: The durable burners are made of brass, which ensures uniform distribution of the flame.', 'Auto ignition: No need of wasting your time looking for a matchbox or gas lighter to ignite the gas in the burner. You can simply do it by turning the metallic knob and adjust the flame as per your cooking requirements. The knobs are easy to use. ', 'Gas connection: Supports LPG and NG.', 'Built-in safety measures: The gas hob comes with built-in safety measures like the flame failure device. It cuts off the supply of gas if the flame extinguishes, thereby preventing gas leakage. ', 'Heat-resistant glass top: The black 8 mm thick glass looks timeless. It adds a dash of sophistication to the appliance. Besides, it is heat and scratch-resistant, which also ensures reliability and durability. ', 'Pan support: The cast iron pan supports are strong and sturdy. Even if you place large pots and pans, the pan supports will prevent them from tripping over and causing spillage. ', 'Easy to maintain: The smooth finish of the hob top makes it easy to maintain. Cleaning this appliance is also easy. Just wipe off the spills and splatters on the go and your appliance will shine like new always. You can pour a few drops of any cleaning agent and wipe the splatters with a microfibre cloth. The metallic knobs are ergonomically designed, which makes the cleaning part hassle-free. ']","['Number Of Burners : 4', 'Size : 80 cm']","['BURNER SIZE : 135mm X 1, 100mm X 1, 68mm X 2', 'PRODUCT DIMENSION (WxDxH)(mm) : 800 X 525 X 145mm', 'CUT SIZE (WxD)(mm) : 705 X 475mm']","['BURNER POWER (135mm)(KW): 3.5 KW', 'BURNER POWER (100mm) (KW): 2.5 KW', 'BURNER POWER (68mm) (KW): 1.5 KW', 'IGNITION (BATTERY 1.5V): Pulse Ignition', 'GAS TYPE: LPG 2800 Pa', 'FLAME FAILURE DEVICE: YES', 'GLASS: 8mm Tempered Glass', 'BOTTOM: Black Powder Coating', 'PAN SUPPORT TYPE: Cast Iron (Matte finish)', 'DRIP TRAY: Square (Scratch proof)', 'KNOB: Metalic', 'GAS INLET: Rear']","['Aesthetic Designs', 'Brass Barner & Metallic Knobs', 'Built In Safety measures', 'Flexible use for both NG and LPG', 'CE Certification']",[],['https://www.kutchina.com/wp-content/uploads/2020/06/HOBS_MABELA-4BD-80-LUXZ-600x600-1.jpg']
https://www.kutchina.com/product/mabela-4bg-90-luxz/,MABELA 4BG 90 LUXZ Kitchen Hobs,,"With Kutchina’s Mabela 4BG 90 LUXZ four burner built-in hob top, cooking four delicious meals simultaneously is easy. The brass burners are appropriately spaced, which allow you to place four large cookware without any hassle. Apt for Indian households, the hob top is designed for convenience and efficiency. It is ideal for medium to large-sized families. The black 8 mm tempered glass not only looks stylish but also it is sturdy and heat-resistant. The appliance is easy to clean and maintain. The hob top comes with heavy-duty cast iron pan support that prevents the utensils from tripping over and causing spillage. It comes with in-built safety measures. It adds to the overall appearance of your kitchen space as the gas pipes and electrical wires are concealed.",FGHB01RT0016,"Kitchen Hobs, Large Appliances","['Number of burners: Kutchina’s Mabela 4BG 90 LUXZ built-in gas hob has all the essential features that make it an ideal choice for Indian kitchens. It has four burners, which allow you to cook four delicious meals at the same time. It is ideal for large-sized families. ', 'Material of the burners: Made of high-quality brass, the burners ensure uniform flame distribution. The burners are spaced in such a way that you can place four large pots, without any hassle. ', 'Auto ignition: No need of wasting your time looking for a matchbox or gas lighter to ignite the gas in the burner. You can simply do it by turning the metallic knob and adjust the flame as per your cooking requirements. The knobs are easy to use. ', 'Gas connection: Supports LPG and NG.', 'Built-in safety measures: The built-in safety measures of the gas hob make it an attractive choice for Indian households. It has a flame failure device feature that prevents gas leakage when the flame extinguishes by switching off the gas supply. ', 'Heat-resistant glass top: The glass top is scratch and heat-resistant. It is 8 mm thick and can withstand high temperatures. It enhances the aesthetic appeal of the appliance. ', 'Pan support: The cast iron pan supports are designed for efficiency and convenience. They are strong and sturdy enough to support large utensils. The utensils don’t wobble and cause spills while cooking. ', 'Easy to maintain: The smooth finish and sleek design of the gas hob makes it very easy for you to clean the appliance. Maintenance is also very easy. All you need to do is wipe off the spills and splatters on the go. The metallic knobs are also designed ergonomically, which ensure easy cleaning. ']","['Number Of Burners : 4', 'Size : 90 cm', 'Product Category : Hobs']",[],"['BURNER POWER (135mm)(KW): 3.5 KW', 'BURNER POWER (68mm) (KW): 1.5 KW', 'IGNITION (BATTERY 1.5V): Pulse Ignition', 'GAS TYPE: LPG 2800 Pa', 'FLAME FAILURE DEVICE: YES', 'GLASS: 8mm Tempered Glass', 'BOTTOM: Black Powder Coating', 'PAN SUPPORT TYPE: Cast Iron (Matte finish)', 'DRIP TRAY: Square (Scratch proof)', 'KNOB: Metalic', 'GAS INLET: Rear']","['Aesthetic Designs', 'Brass Barner & Metallic Knobs', 'Built In Safety measures', 'Flexible use for both NG and LPG', 'CE Certification']",[],['https://www.kutchina.com/wp-content/uploads/2020/06/HOBS_MABELA-4BG-90-LUXZ-600x600-1.jpg']
https://www.kutchina.com/product/mabela-4bh-100-luxz/,MABELA 4BH 100 LUXZ Kitchen Hobs,,"With great pan support and in-built safety measures, Kutchina Mabela 4BH 100 LUXZ hob top is ideal for Indian kitchens. The built-in hob top is levelled at the same height as the kitchen slab. The electrical wires and gas pipes remain concealed, thereby giving a neat look to the counter. The hob top has four burners, which is apt for medium to large-sized families. With this appliance, you can cook four meals at the same time. The innovative design and 8 mm thick glass top of the hob make it easy for you to maintain and clean the appliance. The metallic knobs are designed ergonomically. Besides, the feature you can’t miss is the auto-ignition. When you turn the knob of the appliance, it triggers the electrical spark to ignite the gas in the burner. You don’t need any matchstick or lighter for the same.",FGHB01RT0017,"Kitchen Hobs, Large Appliances","['Number of burners: With the Kutchina Mabela 4BH 100 LUXZ built-in hob top, cooking is now easy. It has four burners that make the appliance ideal for large-sized families. You can cook four meals simultaneously. It saves you time and effort. The seamless look of the appliance gives your kitchen a timeless appeal. It goes well with all types of kitchen interiors. ', 'Material of the burners: The burners of this hob top are made of brass, thereby ensuring super-duper performance and durability. They have enough space in between, allowing you to place four large utensils at the same time. ', 'Auto ignition: Just by turning the knob, you can ignite the gas in the burner. For this, you don’t need any matchbox or gas lighter. Thanks to the auto ignition feature of the appliance. ', 'Gas connection: Supports LPG and NG.', 'Built-in safety measures: The appliance is safe to use. It has built-in safety measures that keeps you and your family safe. The flame failure device of the hob top cuts the gas supply and turns it off, when the flame extinguishes for some reason while cooking. This helps in preventing gas leakage. ', 'Heat-resistant glass top: The aesthetic appeal of the appliance is enhanced by the 8 mm thick glass top. It is scratch-resistant and can withstand high temperatures. ', 'Pan support: The pan supports are made of cast iron. They are strong and sturdy. They provide stability to the utensils while cooking and prevent any kind of spillage. ', 'Easy to maintain: Cleaning and maintaining this hob top is fairly easy. Thanks to the smooth glass top and ergonomic metallic knobs. All you have to do is pour some cleaning agent and wipe off the spills and splatters for thorough cleaning. It will shine like it’s new always. ']","['Number Of Burners : 4', 'Size : 100 cm']","['BURNER SIZE : 135mm X 2, 68mm X 2', 'PRODUCT DIMENSION (WxDxH)(mm) : 1000 X 380 X 145mm', 'CUT SIZE (WxD)(mm) : 865 X 325mm']","['BURNER POWER (135mm)(KW): 3.5 KW', 'BURNER POWER (68mm) (KW): 1.5 KW', 'IGNITION (BATTERY 1.5V): Pulse Ignition', 'GAS TYPE: LPG 2800 Pa', 'FLAME FAILURE DEVICE: YES', 'GLASS: 8mm Tempered Glass', 'BOTTOM: Black Powder Coating', 'PAN SUPPORT TYPE: Cast Iron (Matte finish)', 'DRIP TRAY: Square (Scratch proof)', 'KNOB: Metalic', 'GAS INLET: Rear']","['Aesthetic Designs', 'Brass Barner & Metallic Knobs', 'Built In Safety measures', 'Flexible use for both NG and LPG', 'CE Certification']",[],['https://www.kutchina.com/wp-content/uploads/2020/06/HOBS_MABELA-4BH-100-LUXZ-600x600-2.jpg']
https://www.kutchina.com/product/marica-3bt-60-dlx/,MARICA 3BT 60 DLX Kitchen Hobs,,"The Marica 3BT 60 DLX built-in hob top by Kutchina has three burners that let you cook three meals simultaneously. The high-quality brass burners are spaced perfectly, allowing you to place three large pots at the same time. The smooth black colour, 8 mm thick glass top, and seamless design of the gas hob add a dash of elegance to your kitchen. Besides, the hob is integrated at the same height as the kitchen counter, where the gas pipes and wires are concealed. It blends in perfectly with any type of kitchen interior. The cast iron pan supports of the appliance provide stability to the utensils while cooking. It ensures that the utensils do not wobble or trip over. The gas hob comes with an auto-ignition feature.",FGHB01RT0005,"Kitchen Hobs, Large Appliances","['Number of burners: Kutchina Marica 3BT 60 DLX built-in hob top is apt for individuals who have loads of responsibilities and are time-starved. The three-burner hob top comes in a compact body. It allows you to prepare three meals at one go. It is ideal for medium to large-sized families. ', 'Material of the burners: The high-quality brass burners ensure even heat distribution. It is reliable and durable. The burners are placed in such a way that there is enough space in between. You can place three large pots simultaneously, without any hassle.', 'Auto-ignition: The auto-ignition system of the appliance is one such feature that you can’t miss. When you turn the knob of the appliance, it triggers an electrical spark to ignite the gas in the burner. No need of using any matchstick or gas lighter. ', 'Gas connection: Supports LPG.', 'Aesthetics: The stylish black glass top, elegant design, and smooth finish of the hob top complement both modular and contemporary-themed kitchen. It blends seamlessly with any kitchen interior. ', 'Heat-resistant glass top: The hob burner comes with a black 8 mm tempered glass which adds to the overall aesthetic appearance of the appliance. The hob top is made of high-quality glass top, which is heat and scratch-resistant. It can withstand high temperatures. ', 'Pan support: The appliance comes with great pan supports. The strong and sturdy supports ensure that your large utensils don’t wobble while cooking.', 'Easy to maintain: The toughened glass top of the hob burner makes it easy for you to clean the appliance. Maintaining is also fairly easy. Wipe off the spills on the go. For thorough cleaning, pour a few drops of cleaning solution and wipe with a microfibre cloth. The knobs are also designed ergonomically for easy cleaning. ']","['Number Of Burners : 3', 'Size : 60 cm']",[],"['GAS TYPE : LPG 2800 Pa', 'FLAME FAILURE DEVICE : NA', 'GLASS : 8mm Tempered Glass', 'BOTTOM : Black Powder Coating', 'PAN SUPPORT TYPE : Cast Iron (Matte finish)', 'DRIP TRAY : Square (Scratch proof)', 'KNOB : Metalic', 'GAS INLET : Rear']","['Brass Burner,', 'Scratch proof drip tray']",[],['https://www.kutchina.com/wp-content/uploads/2020/06/HOBS_MARICA-3BT-60-DLX-600x600-1.jpg']
https://www.kutchina.com/product/marica-3bt-78-dlx/,MARICA 3BT 78 DLX Kitchen Hobs,,"If you are looking for an elegant looking and easy to use glass top built-in hob burner, then go for Kutchina’s Marica 3BT 78 DLX. With sufficiently spaced three burners, this hob top is designed for efficiency and convenience. It saves your time by letting you cook three delicious meals simultaneously. You can place three large utensils at the same time without any hassle. The gas hob has brass burners, which allow the heat to distribute evenly. The in-built ignition system works through a battery that eliminates the need for using a matchbox or a gaslighter. You can turn the knob to ignite the gas in the burner. The glass top provides a timeless appeal to the appliance. It is scratch and heat-resistant. The wires and pipes are concealed, which gives an organised look to your kitchen counter.",FGHB01RT0006,"Kitchen Hobs, Large Appliances","['Number of burners: Ideal for medium to large-sized burners, Kutchina’s Marica 3BT 78 DLX built-in hob top comes with three burners. It is compact and blends in perfectly with any kitchen decor. The elegant design of the hob burner makes it an excellent choice for Indian kitchens. ', 'Material of the burners: The burners of this appliance are made of high-quality brass. The flame is distributed evenly throughout the cooking procedure. Besides, they are placed appropriately, with sufficient space in between. Hence, placing three large pots is not a hassle anymore. ', 'Auto ignition: The feature that you can’t miss is the auto-ignition system of the appliance. Simply by turning the knob, you can ignite the gas in the burner. There is no need for any gas lighter or matchbox. ', 'Gas connection: Supports LPG. ', 'Aesthetics: The hob burner is an ideal choice for both modern and contemporary kitchens. This three-burner gas hob has a smooth finish and elegant design. The black coloured glass top enhances the appearance of the appliance. As it can be fixed on the countertop, it gives a neat look to the kitchen. ', 'Heat-resistant glass top: The heat and scratch-resistant properties of the glass top make the appliance an ideal choice for Indian households. The toughened 8 mm tempered glass has excellent corrosion resistance. It can withstand high temperatures. ', 'Pan support: The pan supports are strong and sturdy. You can place different kitchen utensils without the fear of them tripping over and causing splatters. ', 'Easy to maintain: Cleaning and maintaining this three-burner hob burner is fairly easy, thanks to the heat-resistant thick glass top and ergonomic metallic knobs. Besides, these hob tops are corrosion resistant. You can clean the spills and splatters by wiping them off with a microfibre cloth. For stubborn stains, pour a few drops of cleaning agent and your appliance will shine like it’s always new. ']","['Number Of Burners : 3', 'Size : 78 cm']",[],"['GAS TYPE : LPG 2800 Pa', 'FLAME FAILURE DEVICE : NA', 'GLASS : 8mm Tempered Glass', 'BOTTOM : Black Powder Coating', 'PAN SUPPORT TYPE : Cast Iron (Matte finish)', 'DRIP TRAY : Square (Scratch proof)', 'KNOB : Metalic', 'GAS INLET : Rear']","['Brass Burner,', 'Scratch proof drip tray']",[],['https://www.kutchina.com/wp-content/uploads/2020/06/HOBS_MARICA-3BT-78-DLX-600x600-1.jpg']
https://www.kutchina.com/product/marica-3btl-78-dlx/,MARICA 3BTL 78 DLX Kitchen Hobs,,"With strong pan support and auto-ignition feature, the Marica 3BTL 78 DLX hob top by Kutchina is an ideal choice for Indian households. The built-in hob top is meticulously integrated at the same height as the kitchen slab, which gives an organised look. The pipes and wires remain concealed. It comes with three sufficiently spaced burners that allow you to cook three delicious meals at the same time. You can place three large pots simultaneously without any fear of them tripping over and causing spillage. The hob top comes with an auto-ignition system that works through a battery. With this feature, you don’t have to waste your time looking for a matchbox or gas lighter. Simply by turning the knob and adjusting the flame, you can ignite the gas in the burner. The glass top and ergonomic metallic knobs make the cleaning and maintenance part easier.",FGHB01RT0007,"Kitchen Hobs, Large Appliances","['Number of burners: Ideal for those who are office goers and time-starved, the Marica 3BTL 78 DLX built-in hob top by Kutchina lets you prepare three meals at one go. It saves you both time and effort. It is ideal for medium to large-sized families. Sporting a compact body, the three-burner gas hob can fit seamlessly into any kitchen countertop. ', 'Material of the burners: The burners are made of high-quality brass, perfect for Indian utensils. The holes in the burners ensure optimum heat distribution for uniform cooking.', 'Auto ignition: The auto-ignition system of this hob burner is the best part. It eliminates the need for using any matchstick or gas lighter to ignite the gas in the burner. You can simply do it by turning the metallic knobs. Besides, you can adjust the flame by doing the same as per your cooking requirements. ', 'Gas connection: Supports LPG.', 'Aesthetics: The hob burner is an ideal choice for both modular and traditional kitchens. This three-burner hob top has a smooth black glass top that looks elegant. It lends a timeless look to any kitchen interior.', 'Heat-resistant glass top: The glass top of the hob burner is 8 mm thick. It is scratch proof and can withstand high temperatures. The smooth black finish adds to the overall appearance of the appliance. ', 'Pan support: The hob burner comes with thick cast iron pan supports that balance all types of cookware. You don’t have to worry about your utensils tripping over and causing a mess while cooking. ', 'Easy to maintain: The three-burner hob top is easy to maintain and clean. All thanks to the smooth glass top and ergonomically designed metallic knobs. You can wipe off the splatters on the go. For deep cleaning, use a mild cleaning agent and wipe off the stubborn stains with a damp microfibre cloth.']","['Number Of Burners : 3', 'Size : 78 cm']",[],"['GAS TYPE : LPG 2800 Pa', 'FLAME FAILURE DEVICE : NA', 'GLASS : 8mm Tempered Glass', 'BOTTOM : Black Powder Coating', 'PAN SUPPORT TYPE : Cast Iron (Matte finish)', 'DRIP TRAY : Square (Scratch proof)', 'KNOB : Metalic', 'GAS INLET : Rear']","['Brass Burner,', 'Scratch proof drip tray']",[],['https://www.kutchina.com/wp-content/uploads/2020/06/HOBS_MARICA-3BTL-78-DLX-600x600-1.jpg']
https://www.kutchina.com/product/marica-4bd-80-dlx/,MARICA 4BD 80 DLX Kitchen Hobs,,"The Marica 4BD 80 DLX Kutchina built-in hob burner is ideal for those who have various responsibilities and are time-starved. It comes with four high-quality brass burners. The four burner hob top is ideal for large-sized families. At one go, you can make four delicious meals. The burners allow even distribution of the flame. It has an auto-ignition system that works via batteries. When you turn the knob of the appliance, it triggers an electrical spark to ignite the gas in the burner. The hob top is levelled meticulously at the same level as the kitchen counter, where the gas pipes and wires remain concealed. The 8 mm black tempered glass is scratch resistant. It can withstand high temperatures. Cleaning and maintaining is fairly easy, thanks to the sleek glass top and ergonomic metallic knobs.",FGHB01RT0010,"Kitchen Hobs, Large Appliances","['Number of burners: The Marica 4BD 80 DLX Kutchina built-in hob top is your ideal kitchen companion. It is compact yet spacious enough to allow you to cook four delicious meals at one go. It is a great buy for large-sized families and those who are time-starved. The best part is that it blends in seamlessly with any kitchen decor – be it modular or contemporary.', 'Material of the burners: The four burners of this appliance are made of brass, making the appliance durable and reliable. The holes on the burners ensure even distribution of the flame. The burners are spaced sufficiently that allow you to cook in four large vessels without any hassle. ', 'Auto ignition: The feature that can’t be missed is the auto-ignition system of the hob top. This feature eliminates the need for using a matchstick or gas lighter to ignite the gas in the burner. It allows you to ignite the burner just by turning the metallic knob.', 'Gas connection: Supports LPG and NG.', 'Aesthetics: Thanks to the smooth black finish of the glass top, this hob burner has a timeless look that elevates the overall appearance of your kitchen. The elegant design makes the hob top perfect for all types of kitchen decor.', 'Heat-resistant glass top: The 8 mm thick glass top has excellent scratch and corrosion-resistant properties. The tough glass can withstand high temperatures. Apart from being highly durable, the glass top adds to the style quotient of the appliance as well.', 'Pan support: The thick pan supports are made of cast iron. It balances the utensils and prevents them from tripping over.', 'Easy to maintain: Cleaning and maintenance are fairly easy. Thanks to the smooth glass top, drip trays, and ergonomically designed knobs. Besides, they don’t rust with time. Wipe off the stains on the go and your appliance will shine like new always.']",[],[],"['GAS TYPE : LPG 2800 Pa', 'FLAME FAILURE DEVICE : NA', 'GLASS : 8mm Tempered Glass', 'BOTTOM : Black Powder Coating', 'PAN SUPPORT TYPE : Cast Iron (Matte finish)', 'DRIP TRAY : Square (Scratch proof)', 'KNOB : Metalic', 'GAS INLET : Rear']","['Brass Burner,', 'Scratch proof drip tray']",[],['https://www.kutchina.com/wp-content/uploads/2020/06/HOBS_MARICA-4BD-80-DLX-600x600-1.jpg']
https://www.kutchina.com/product/marica-4bg-60-dlx/,MARICA 4BG 60 DLX Kitchen Hobs,,"Enhance your cooking experience with Kutchina’s Marica 4BG 60 DLX built-in hob burner. The gas pipes and electrical wires are concealed, giving your countertop an organised look. Ideal for medium to large-sized families, it comes with four brass burners. You can cook four different meals at the same time, with this hob top. The auto-ignition system of the appliance eliminates the need for using a gas lighter or matchstick to ignite the gas in the burner. You can simply do the same by turning the knob. The smooth black finish of the hob burner adds to the overall aesthetic appearance. The gas hob comes with cast iron pan supports, which are strong and sturdy. They provide maximum stability to the large pots and pans.",FGHB01RT0008,"Kitchen Hobs, Large Appliances","['Number of burners: With Kutchina’s Marica 4BG 60 DLX built-in hob burner, enhance your cooking experience. It comes with four burners, making the appliance a clear choice for large-sized families. It allows you to cook four delicious meals simultaneously. ', 'Material of the burners: The four burners of this hob top is made of high-quality brass. The holes in the brass burners ensure that the heat is distributed evenly for uniform cooking. They are spaced perfectly with enough space in between. You can place four large cookware at the same time. ', 'Auto ignition: This feature eliminates the need for any matchbox or gas lighter. To ignite the gas in the burner, simply turn the knob. Adjust the flame as per your cooking needs. The auto-ignition system works through batteries. ', 'Gas connection: Supports LPG.', 'Aesthetics: The alluring looks, black toughened glass top, smooth finish – make this hob burner an ideal choice for all types of kitchen decor. This appliance will take the sophistication quotient of your kitchen space several notches higher.', 'Heat-resistant glass top: The thick 8 mm black tempered glass is heat and scratch-resistant. It doesn’t corrode, which is the best part. It is efficient and strong enough to withstand high temperatures. ', 'Pan support: The thick pan supports are strong and sturdy enough to provide support to the cookware. It prevents them from tripping over and causing a mess. They are made of cast iron. ', 'Easy to maintain: This four-burner hob top is not just highly efficient but also it is easy to maintain and clean. The appliance is corrosion resistant. Besides, the sturdy pan supports reduce spills while cooking. Even if there are spills or splatters, you can simply wipe them off with a damp microfibre cloth. For stubborn stains, pour a few drops of mild cleaning solution. ']","['Number Of Burners : 4', 'Size : 60 cm']",[],"['GAS TYPE : LPG 2800 Pa', 'FLAME FAILURE DEVICE : NA', 'GLASS : 8mm Tempered Glass', 'BOTTOM : Black Powder Coating', 'PAN SUPPORT TYPE : Cast Iron (Matte finish)', 'DRIP TRAY : Square (Scratch proof)', 'KNOB : Metalic', 'GAS INLET : Rear']","['Brass Burner,', 'Scratch proof drip tray']",[],['https://www.kutchina.com/wp-content/uploads/2020/06/HOBS_MARICA-4BG-60-DLX-600x600-1.jpg']
https://www.kutchina.com/product/marica-4bs-90-dlx/,MARICA 4BS 90 DLX Kitchen Hobs,,"Kutchina Marica 4BS 90 DLX four-burner built-in hob top is a combination of performance and stunning looks. As the gas pipes and electrical wires are concealed carefully, the built-in hob gives your kitchen counterspace a neat look. The high-quality brass burners enable faster cooking by distributing the flame uniformly. The metallic knobs are ergonomically designed, making them easier to use. The hob top comes with cast iron pan supports to balance utensils used in Indian kitchens. The space between the burners is sufficient to place large-sized cookware, without any hassle. Auto-ignition is one of the appealing features of this appliance. An electric spark is used to ignite the burner, eliminating your dependency on a matchbox or a lighter. It comes with in-built safety measures.",FGHB01RT0012,"Kitchen Hobs, Large Appliances","['Number of burners: The Kutchina Marica 4BS 90 DLX is a four-burner built-in hob top, which makes it an ideal choice for medium to large-sized families. It is a clear choice for those who have loads of responsibilities and are office-goers. It allows you to cook four dishes simultaneously. At the same time, you can place four large utensils as the burners are spaced perfectly. ', 'Material of the burners: Made of brass, the burners ensure proper heat distribution and durability. ', 'Auto ignition: The most attractive feature of the hob burner is its auto-ignition system. You no longer need to ignite the gas in the burners with a matchstick or a lighter. When you turn the knob, an electric spark ignites the burner. You can adjust the flame as per your requirements. ', 'Gas connection: Supports NG and LPG.', 'Aesthetics: The stylish black glass top, smooth finish, and golden metallic knobs of the appliance complement both contemporary and conventional kitchen style.', 'Built-in safety: The hob burner comes with in-built safety measures like mechanical timer and flame failure device. The flame failure device cuts off the gas supply and prevents leakage when the flame goes off. The mechanical timer lets you set the cooking timer and concentrate on other kitchen chores. ', 'Heat-resistant glass top: The 8 mm thick glass top is made of superior-quality material. It is heat and scratch-resistant. Not just it looks elegant but also it can withstand high temperatures. ', 'Pan support: The hob top comes with thick pan supports made of cast iron that helps in balancing any type of kitchen utensil. It provides stability to the pots and pans so that they don’t trip over and fall.', 'Easy to maintain: Maintaining this four-burner gas hob is easy as it does not rust. Thanks to the smooth glass top and ergonomically designed metallic knobs, you can easily wipe off the spills using a damp microfibre cloth. For thorough cleaning, use a mild cleaning agent. ']","['Number Of Burners : 4', 'Size : 90 cm']","['BURNER SIZE: 135mm X 2, 68mm X 2', 'PRODUCT DIMENSION (WxDxH)(mm): 900 x 525 x 130mm', 'CUT SIZE (WxD)(mm): 825 x 475mm']","['BURNER POWER (135mm)(KW): 3.5 KW', 'BURNER POWER (68mm) (KW): 1.5 KW', 'IGNITION (BATTERY 1.5V): Pulse Ignition (Common)', 'GAS TYPE: LPG 2800 Pa', 'GLASS: 8mm Tempered Glass', 'BOTTOM: Black Powder Coating', 'PAN SUPPORT TYPE: Cast Iron (Matte finish)', 'DRIP TRAY: Square (Scratch proof)', 'KNOB: Metalic', 'GAS INLET: Rear']","['Aesthetic Designs', 'Brass Barner & Metallic Knobs', 'Built In Safety measures', 'Flexible use for both NG and LPG', 'CE Certification']",[],['https://www.kutchina.com/wp-content/uploads/2020/06/HOBS_MARICA-4BS-90-DLX-600x600-1.jpg']
