url,name,Catalogue No.,description,mrp,colors,image links,Size
https://hindware.com/product/exposed-part-kit-of-single-lever-basin-mixer-wall-mounted-consisting-of-operating-lever-wall-flange-spout-in-chrome-black/,"EXPOSED PART KIT OF SINGLE LEVER BASIN MIXER WALL MOUNTED CONSISTING OF OPERATING LEVER, WALL FLANGE & SPOUT IN CHROME BLACK",F520013GRT,,"₹8,990",['Chrome Black'],https://hindware.com/wp-content/uploads/2022/04/F520013GRT-01.png,
https://hindware.com/product/avior-wall-mixer-with-over-head-shower-provision/,Avior Wall Mixer With Over Head Shower Provision,F520019CP,,"₹8,800",[],https://hindware.com/wp-content/uploads/2021/03/F520019.png,
https://hindware.com/product/single-lever-bath-shower-mixer-2/,Fluid Single Lever Bath & Shower Mixer,F400019CP,,"₹8,800",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F400019.png,
https://hindware.com/product/avior-wall-mixer-with-over-head-shower-provision/,Avior Wall Mixer With Over Head Shower Provision,F520019CP,,"₹8,800",[],https://hindware.com/wp-content/uploads/2021/03/F520019.png,
https://hindware.com/product/single-lever-basin-mixer-w-o-popup-waste-in-chrome-black/,SINGLE LEVER BASIN MIXER W/O POPUP WASTE IN CHROME BLACK,F520011GRT,,"₹8,600",['Chrome Black'],https://hindware.com/wp-content/uploads/2022/04/F520011GRT-01.png,
https://hindware.com/product/exposed-part-kit-of-single-lever-basin-mixer-wall-mounted-consisting-of-operating-lever-wall-flange-spout-in-chrome-black-3/,"EXPOSED PART KIT OF SINGLE LEVER BASIN MIXER WALL MOUNTED CONSISTING OF OPERATING LEVER, WALL FLANGE & SPOUT IN CHROME BLACK",F360017GRT,,"₹8,550",['Chrome Black'],https://hindware.com/wp-content/uploads/2022/04/F360017GRT-01.png,
https://hindware.com/product/single-lever-basin-mixer-tall-w-o-popup-waste-in-rose-gold-3/,SINGLE LEVER BASIN MIXER TALL W/O POPUP WASTE IN ROSE GOLD,F360012RGD,,"₹8,500",['Rose Gold'],https://hindware.com/wp-content/uploads/2022/04/F360012RGD-01.png,
https://hindware.com/product/pillar-sensor-flora-ac-dc/,PILLAR SENSOR  “FLORA” (AC & DC),F240008CP,,"₹8,500",['Chrome'],https://hindware.com/wp-content/uploads/2022/03/F240008.png,
https://hindware.com/product/single-lever-basin-mixer-tall-w-o-popup-waste-in-gold/,SINGLE LEVER BASIN MIXER TALL W/O POPUP WASTE IN GOLD,F520012PGD,,"₹8,500",['Gold'],https://hindware.com/wp-content/uploads/2022/04/F520012PGD-01.png,
https://hindware.com/product/pillar-cock-tall-in-chrome-black-2/,PILLAR COCK TALL IN CHROME BLACK,F410002GRT,,"₹8,500",['Chrome Black'],https://hindware.com/wp-content/uploads/2022/04/F410002GRT-01.png,
https://hindware.com/product/cora-single-lever-bath-hand-shower-wall-mixer-with-tip-ton/,Cora Single Lever Bath & Hand Shower Wall Mixer (With Tip Ton),F440011CP,,"₹8,200",[],https://hindware.com/wp-content/uploads/2021/03/F440011.png,
https://hindware.com/product/sl-bath-shower-mixer/,SL Bath & Shower Mixer,F340019CP,100% virgin Brass Ingots certified for 63% Copper to ensure flawless casting*,"₹7,990",['Chrome'],https://hindware.com/wp-content/uploads/2021/04/F340019.png,
https://hindware.com/product/single-lever-basin-mixer-tall-w-o-popup-waste-in-gold-3/,SINGLE LEVER BASIN MIXER TALL W/O POPUP WASTE IN GOLD,F360012PGD,,"₹7,990",['Gold'],https://hindware.com/wp-content/uploads/2022/04/F360012PGD-01.png,
https://hindware.com/product/single-lever-exposed-bath-shower-mixer-with-l-bend/,Element Single Lever Exposed Bath & Shower Mixer With L Bend,F360019CP,"Staying true to its inspiration of being essential and characteristic, the Element range of faucets are for lovers of modern art. This range embraces modern style, straight lines and sophisticated forms. The collection stands out from the other ranges through its distinctive style, sharpness of design and stunning symmetry. With the Element, the bathroom and kitchen arrives at perfection with sleek and ergonomic design pieces.","₹7,990",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F360019.png,
https://hindware.com/product/pillar-cock-tall-in-chrome-black/,PILLAR COCK TALL IN CHROME BLACK,F520002GRT,,"₹7,900",['Chrome Black'],https://hindware.com/wp-content/uploads/2022/04/F520002GRT-01.png,
https://hindware.com/product/64321/,BATH TUB SPOUT WITH TIP-TON IN CHROME BLACK,F410010GRT,,"₹7,700",['Chrome Black'],https://hindware.com/wp-content/uploads/2022/04/F410010GRT-01.png,
https://hindware.com/product/single-lever-basin-mixer-w-o-popup-waste-in-rose-gold-2/,SINGLE LEVER BASIN MIXER W/O POPUP WASTE IN ROSE GOLD,F410011RGD,,"₹7,500",['Rose Gold'],https://hindware.com/wp-content/uploads/2022/04/F410011RGD-01-01.png,
https://hindware.com/product/exposed-part-kit-of-single-lever-basin-mixer-wall-mounted-consisting-of-operating-lever-wall-flange-spout-in-rose-gold-2/,"EXPOSED PART KIT OF SINGLE LEVER BASIN MIXER WALL MOUNTED CONSISTING OF OPERATING LEVER, WALL FLANGE & SPOUT IN ROSE GOLD",F410013RGD,,"₹7,500",['Rose Gold'],https://hindware.com/wp-content/uploads/2022/04/F410013RGD-01.png,
https://hindware.com/product/sensor-pillar-sensor-faucet/,Sensor Pillar Sensor Faucet,F240001CP,"Innovative, hands-free and easy-to-use, Sensor faucets are a must-have for the modern home.","₹7,500",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F240001.png,
https://hindware.com/product/pillar-cock-tall-in-chrome-black-3/,PILLAR COCK TALL IN CHROME BLACK,F360002GRT,,"₹7,400",['Chrome Black'],https://hindware.com/wp-content/uploads/2022/04/F360002GRT-01.png,
https://hindware.com/product/bath-tub-spout-with-tip-ton-in-chrome-black/,BATH TUB SPOUT WITH TIP-TON IN CHROME BLACK,F520010GRT,,"₹7,150",['Chrome Black'],https://hindware.com/wp-content/uploads/2022/04/F520010GRT-01.png,
https://hindware.com/product/single-lever-basin-mixer-w-o-popup-waste-in-rose-gold/,SINGLE LEVER BASIN MIXER W/O POPUP WASTE IN ROSE GOLD,F520011RGD,,"₹6,990",['Rose Gold'],https://hindware.com/wp-content/uploads/2022/04/F520011RGD-01.png,
https://hindware.com/product/flora-wall-mixer-3-in-1-system-with-provision-for-hand-shower-and-overhead-shower/,Flora Wall Mixer 3 In 1 System With Provision For Hand Shower And Overhead Shower,F280022CP,"The Flora collection of faucets is inspired by the fluid and organic designs of nature. Finished in gentle curves, the Flora range of faucets mimics the elegant and soft lines displayed in a flower and the gracefulness with which it blooms. They are designed to make the water distribution in modern bathrooms a whole lot simpler and yet compact, thereby keeping the aesthetics of your bathroom a notch higher than others.","₹6,990",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F280022.png,
https://hindware.com/product/exposed-part-kit-of-single-lever-basin-mixer-wall-mounted-consisting-of-operating-lever-wall-flange-spout-in-rose-gold/,"EXPOSED PART KIT OF SINGLE LEVER BASIN MIXER WALL MOUNTED CONSISTING OF OPERATING LEVER, WALL FLANGE & SPOUT IN ROSE GOLD",F520013RGD,,"₹6,990",['Rose Gold'],https://hindware.com/wp-content/uploads/2022/04/F520013RGD-01.png,
https://hindware.com/product/single-lever-basin-mixer-w-o-popup-waste-in-gold/,SINGLE LEVER BASIN MIXER W/O POPUP WASTE IN GOLD,F410011PGD,,"₹6,990",['Gold'],https://hindware.com/wp-content/uploads/2022/04/F410011PGD-01.png,
https://hindware.com/product/armada-single-lever-basin-mixer-tall/,Armada Single Lever Basin Mixer Tall,F260014CP,"Bold, fashionable and chic. No three words could better define the awe-inspiring Armada range of faucets. The collection embraces modern design that is both subtle yet glamourous. A must for lovers of good designs, the Armada faucet range is a thoughtful composition that immediately become the center piece of attraction in your bathroom or kitchen area.","₹6,990",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F260014.png,
https://hindware.com/product/starc-wall-mixture-with-l-bend/,Starc Wall Mixture With L Bend,F530020CP,"Inspired by fine architecture and construction of engineering marvels, the range presents a minimal, eclectic design and meticulous attention to detail. It reflects the deep understanding of the Hindware Design Studio towards building a sharp bathroom aesthetic.","₹6,800",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F530020.png,
https://hindware.com/product/single-lever-basin-mixer-tall/,Monroe Single Lever Basin Mixer (Tall),F460014CP,Introducing Monroe Range of Designer Faucets .Monroe is a contemporary fusion of Round and Square Shapes to compliment all designs of Basins. Monroe has a softly round stem with gentle arches and sleek handle which cascades water with a touch as smooth as silk. Monroe comes with the Hindware promise of longest warranty of 12years –LONGEST IN THE INDUSTRY.,"₹6,700",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F460014.png,
https://hindware.com/product/bath-tub-spout-with-tip-ton-in-chrome-black-2/,BATH TUB SPOUT WITH TIP-TON IN CHROME BLACK,F360010GRT,,"₹6,700",['Chrome Black'],https://hindware.com/wp-content/uploads/2022/04/F360010GRT-01.png,
https://hindware.com/product/pillar-cock-tall-in-rose-gold-2/,PILLAR COCK TALL IN ROSE GOLD,F410002RGD,,"₹6,700",['Rose Gold'],https://hindware.com/wp-content/uploads/2022/04/F410002RGD-01.png,
https://hindware.com/product/exposed-part-kit-of-single-lever-basin-mixer-wall-mounted-consisting-of-operating-lever-wall-flange-spout-in-rose-gold-3/,"EXPOSED PART KIT OF SINGLE LEVER BASIN MIXER WALL MOUNTED CONSISTING OF OPERATING LEVER, WALL FLANGE & SPOUT IN ROSE GOLD",F360017RGD,,"₹6,600",['Rose Gold'],https://hindware.com/wp-content/uploads/2022/04/F360017RGD-01.png,
https://hindware.com/product/flora-wall-mixer-with-provision-for-overhead-shower/,Flora Wall Mixer With Provision For Overhead Shower,F280018CP,"The Flora collection of faucets is inspired by the fluid and organic designs of nature. Finished in gentle curves, the Flora range of faucets mimics the elegant and soft lines displayed in a flower and the gracefulness with which it blooms. They are designed to make the water distribution in modern bathrooms a whole lot simpler and yet compact, thereby keeping the aesthetics of your bathroom a notch higher than others.","₹6,550",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/f280018.png,
https://hindware.com/product/single-lever-basin-mixer-w-o-popup-waste-in-rose-gold-3/,SINGLE LEVER BASIN MIXER W/O POPUP WASTE IN ROSE GOLD,F360011RGD,,"₹6,500",['Rose Gold'],https://hindware.com/wp-content/uploads/2022/04/F360011RGD-01.png,
https://hindware.com/product/exposed-part-kit-of-single-lever-basin-mixer-wall-mounted-consisting-of-operating-lever-wall-flange-spout-suitable-for-item-f850093-in-gold/,"EXPOSED PART KIT OF SINGLE LEVER BASIN MIXER WALL MOUNTED CONSISTING OF OPERATING LEVER, WALL FLANGE & SPOUT (SUITABLE FOR ITEM F850093) IN GOLD",F520013PGD,,"₹6,450",['Gold'],https://hindware.com/wp-content/uploads/2022/04/F520012PGD-01-1.png,
https://hindware.com/product/single-lever-basin-mixer-w-o-popup-waste-in-gold-2/,SINGLE LEVER BASIN MIXER W/O POPUP WASTE IN GOLD,F520011PGD,,"₹6,450",['Gold'],https://hindware.com/wp-content/uploads/2022/04/F520011PGD-01.png,
https://hindware.com/product/s-l-bath-shower-mixer/,Fluid Single Lever Bath & Shower Mixer,F400011CP,,"₹6,400",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F400011.png,
https://hindware.com/product/64263/,"EXPOSED PART KIT OF SINGLE LEVER BASIN MIXER WALL MOUNTED CONSISTING OF OPERATING LEVER, WALL FLANGE & SPOUT IN GOLD",F410013PGD,,"₹6,300",['Gold'],https://hindware.com/wp-content/uploads/2022/04/F410013PGD-01.png,
https://hindware.com/product/pillar-cock-tall-in-gold-3/,PILLAR COCK TALL IN GOLD,F410002PGD,,"₹6,250",['Gold'],https://hindware.com/wp-content/uploads/2022/04/F410002PGD-01.png,
https://hindware.com/product/pillar-cock-tall-in-rose-gold/,PILLAR COCK TALL IN ROSE GOLD,F520002RGD,,"₹6,250",['Rose Gold'],https://hindware.com/wp-content/uploads/2022/04/F520002RGD-01.png,
https://hindware.com/product/dove-wall-mixer-3-in-1/,Dove Wall Mixer – 3 in 1,F740022CP,,"₹6,200",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F740022.png,
https://hindware.com/product/edge-single-lever-basin-mixer-tall/,Edge Single Lever Basin Mixer Tall,F410012CP,,"₹6,200",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F410012.png,
https://hindware.com/product/armada-single-lever-basin-mixer-w-o-popup-waste/,Armada Single Lever Basin Mixer W/O Popup Waste,F260009CP,"Bold, fashionable and chic. No three words could better define the awe-inspiring Armada range of faucets. The collection embraces modern design that is both subtle yet glamourous. A must for lovers of good designs, the Armada faucet range is a thoughtful composition that immediately become the center piece of attraction in your bathroom or kitchen area.","₹5,990",['Chrome'],https://hindware.com/wp-content/uploads/2021/02/F260009.png,
https://hindware.com/product/exposed-part-kit-of-single-lever-basin-mixer-wall-mounted-consisting-of-operating-lever-wall-flange-spout-in-gold/,"EXPOSED PART KIT OF SINGLE LEVER BASIN MIXER WALL MOUNTED CONSISTING OF OPERATING LEVER, WALL FLANGE & SPOUT IN GOLD",F360017PGD,,"₹5,990",['Gold'],https://hindware.com/wp-content/uploads/2022/04/F360017PGD-01.png,
https://hindware.com/product/single-lever-exposed-part-kit-of-4-way-divertor-consisting-of-operating-lever-wall-flange-knob/,"Single Lever Exposed Part Kit of 4 Way Divertor Consisting of Operating Lever, wall Flange & Knob",F500006CP,,"₹5,990",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F500006-890x812-1.png,
https://hindware.com/product/contessa-neo-wall-mixer-3-in-1/,Contessa Neo Wall Mixer- 3 in 1,F730022CP,,"₹5,990",[],https://hindware.com/wp-content/uploads/2021/03/F730022.png,
https://hindware.com/product/cora-single-lever-basin-mixer-tall/,Cora Single Lever Basin Mixer Tall,F440014CP,,"₹5,990",[],https://hindware.com/wp-content/uploads/2021/03/F440014.png,
https://hindware.com/product/single-lever-exposed-part-kit-of-hi-flow-divertor-consisting-of-operating-lever-wall-flange-knob-only-in-chrome-black/,SINGLE LEVER EXPOSED PART KIT OF HI – FLOW DIVERTOR CONSISTING OF OPERATING LEVER WALL FLANGE & KNOB ONLY IN CHROME BLACK,F520015GRT,,"₹5,990",['Chrome Black'],https://hindware.com/wp-content/uploads/2022/04/F520015GRT-01.png,
https://hindware.com/product/single-lever-exposed-part-kit-of-hi-flow-divertor-consisting-of-operating-lever-wall-flange-knob-only-in-chrome-black/,SINGLE LEVER EXPOSED PART KIT OF HI – FLOW DIVERTOR CONSISTING OF OPERATING LEVER WALL FLANGE & KNOB ONLY IN CHROME BLACK,F520015GRT,,"₹5,990",['Chrome Black'],https://hindware.com/wp-content/uploads/2022/04/F520015GRT-01.png,
https://hindware.com/product/64389/,PILLAR COCK TALL IN ROSE GOLD,F360002RGD,,"₹5,850",['Rose Gold'],https://hindware.com/wp-content/uploads/2022/04/F360002RGD-01.png,
https://hindware.com/product/single-lever-bath-shower-mixer-exposed/,Element Single Lever Bath & Shower Mixer (Exposed),F360018CP,"Staying true to its inspiration of being essential and characteristic, the Element range of faucets are for lovers of modern art. This range embraces modern style, straight lines and sophisticated forms. The collection stands out from the other ranges through its distinctive style, sharpness of design and stunning symmetry. With the Element, the bathroom and kitchen arrives at perfection with sleek and ergonomic design pieces.","₹5,800",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F360018.png,
https://hindware.com/product/bib-cock-with-wall-flange-in-chrome-black-2/,BIB COCK WITH WALL FLANGE IN CHROME BLACK,F410004GRT,,"₹5,800",['Chrome Black'],https://hindware.com/wp-content/uploads/2022/04/F410004GRT-01.png,
https://hindware.com/product/pillar-cock-tall-in-gold/,PILLAR COCK TALL IN GOLD,F520002PGD,,"₹5,800",['Gold'],https://hindware.com/wp-content/uploads/2022/04/F520002PGD-01.png,
https://hindware.com/product/pillar-cock-in-chrome-black-2/,PILLAR COCK IN CHROME BLACK,F410001GRT,,"₹5,750",['Chrome Black'],https://hindware.com/wp-content/uploads/2022/04/F410001GRT-01.png,
https://hindware.com/product/single-lever-basin-mixer-w-o-popup-waste-2/,Monroe Single Lever Basin Mixer W/o Popup Waste,F460009CP,Introducing Monroe Range of Designer Faucets .Monroe is a contemporary fusion of Round and Square Shapes to compliment all designs of Basins. Monroe has a softly round stem with gentle arches and sleek handle which cascades water with a touch as smooth as silk. Monroe comes with the Hindware promise of longest warranty of 12years –LONGEST IN THE INDUSTRY.,"₹5,700",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F460009.png,
https://hindware.com/product/avior-single-lever-basin-mixer-tall/,Avior Single Lever Basin Mixer Tall,F520012CP,,"₹5,700",[],https://hindware.com/wp-content/uploads/2021/03/F520012.png,
https://hindware.com/product/bath-tub-spout-with-tip-ton-in-rose-gold-2/,BATH TUB SPOUT WITH TIP-TON IN ROSE GOLD,F410010RGD,,"₹5,700",['Rose Gold'],https://hindware.com/wp-content/uploads/2022/04/F410010RGD-01.png,
https://hindware.com/product/edge-sink-mixer-with-swivel-deck-mounted/,Edge  Sink Mixer With Swivel (Deck Mounted),F410028CP,,"₹5,600",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F410028.png,
https://hindware.com/product/s-l-basin-mixer-tall/,Fluid Single Lever Basin Mixer Tall,F400014CP,,"₹5,600",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F400014CP.png,
https://hindware.com/product/cora-sink-mixer-with-swivel-deck-mounted/,Cora Sink Mixer With Swivel (Deck Mounted),F440019CP,,"₹5,600",[],https://hindware.com/wp-content/uploads/2021/03/F440019.png,
https://hindware.com/product/dove-wall-mixer-with-over-head-shower-provision/,Dove Wall Mixer With Over Head Shower Provision,F740020CP,,"₹5,500",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F740020.png,
https://hindware.com/product/elegance-single-lever-basin-mixer-tall/,Elegance Single Lever Basin Mixer – Tall,F340012CP,,"₹5,500",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F340012.png,
https://hindware.com/product/starc-sink-mixer-wm/,Starc Sink Mixer WM,F530023CP,"Inspired by fine architecture and construction of engineering marvels, the range presents a minimal, eclectic design and meticulous attention to detail. It reflects the deep understanding of the Hindware Design Studio towards building a sharp bathroom aesthetic.","₹5,500",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F530023.png,
https://hindware.com/product/avior-sink-mixer-with-swivel-spout-wall-mounted/,Avior Sink Mixer With Swivel Spout (Wall Mounted),F520027CP,,"₹5,500",[],https://hindware.com/wp-content/uploads/2021/03/F520027.png,
https://hindware.com/product/single-lever-basin-mixer-tall-w-o-pop-up-waste/,Element Single Lever Basin Mixer Tall W/o Pop Up Waste,F360012CP,"Staying true to its inspiration of being essential and characteristic, the Element range of faucets are for lovers of modern art. This range embraces modern style, straight lines and sophisticated forms. The collection stands out from the other ranges through its distinctive style, sharpness of design and stunning symmetry. With the Element, the bathroom and kitchen arrives at perfection with sleek and ergonomic design pieces.","₹5,500",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F360012.png,
https://hindware.com/product/eco-sensor-faucet/,Eco Sensor Faucet,F240011,Eco Sensor Faucet (AC & DC),"₹5,500",['Chrome'],https://hindware.com/wp-content/uploads/2021/09/F240011.jpg,
https://hindware.com/product/elegance-sink-mixer-with-swl-spout-wall-mtd/,Elegance Sink Mixer With Swl Spout (Wall Mtd),F340027CP,,"₹5,500",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F340027.png,
https://hindware.com/product/element-single-lever-sink-mixer-wall-mounted/,Element Single Lever Sink Mixer (Wall Mounted),F360027CP,"Staying true to its inspiration of being essential and characteristic, the Element range of faucets are for lovers of modern art. This range embraces modern style, straight lines and sophisticated forms. The collection stands out from the other ranges through its distinctive style, sharpness of design and stunning symmetry. With the Element, the bathroom and kitchen arrives at perfection with sleek and ergonomic design pieces.","₹5,500",['Chrome'],https://hindware.com/wp-content/uploads/2021/03/F360027.png,
https://hindware.com/product/wall-mixer-with-crutch/,WALL MIXER WITH CRUTCH,F280015CP,,"₹5,500",['Chrome'],https://hindware.com/wp-content/uploads/2022/05/F280015CP.png,
https://hindware.com/product/sink-mixer-wt-swivel-spout-table-mounted/,Sink Mixer WT Swivel Spout (Table Mounted),F530027CP,"Inspired by fine architecture and construction of engineering marvels, the range presents a minimal, eclectic design and meticulous attention to detail. It reflects the deep understanding of the Hindware Design Studio towards building a sharp bathroom aesthetic.","₹5,500",['Chrome'],https://hindware.com/wp-content/uploads/2021/04/F530034CP-445x406-1.png,
https://hindware.com/product/pillar-cock-tall-in-gold-2/,PILLAR COCK TALL IN GOLD,F360002PGD,,"₹5,450",['Gold'],https://hindware.com/wp-content/uploads/2022/04/F360002PGD-01.png,
https://hindware.com/product/bath-tub-spout-in-chrome-black-2/,BATH TUB SPOUT IN CHROME BLACK,F410009GRT,,"₹5,450",['Chrome Black'],https://hindware.com/wp-content/uploads/2022/04/F410009GRT-01.png,
https://hindware.com/product/avior-sink-mixer-with-swivel-deck-mounted/,Avior Sink Mixer With Swivel (Deck Mounted),F520028CP,,"₹5,400",[],https://hindware.com/wp-content/uploads/2021/03/F520028.png,
